index,Num_el,Li,Be,B,C,N,Na,Mg,Al,Si,P,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,La,Ce,Pr,Nd,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Hf,Ta,W,Re,Ir,VEC,Pauling_EN,Melting_point_K,DFT_LDA_Etot,outer_shell_electrons,no_of_valence_electrons,Atomic_radius_calculated,Atomic_weight,Pauling_EN_div,entropy,Atomic_radius_calculated_dif,Enthalpy,Geo,E_per_el,Phase
Mn26.69Fe25.576Co16.259Ni19.336Cu12.139,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669,0.25576,0.16259,0.1933599999999999,0.12139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64658,1.7873636,1653.2547,-1343.37714856183,1.87861,8.64658,1.5399533,57.59102481,0.1461023182397869,13.055763391907078,3.5220824988353945,-0.0992732928000003,10524.5423998655,-268.675429712366,AM
Mn30.087Fe23.933Co15.244Ni18.569Cu12.166,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008730087300873,0.2393323933239332,0.1524415244152441,0.1856918569185691,0.1216612166121661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587935879358794,1.7767492674926748,1644.2806913069132,-1336.5700562610327,1.8783387833878336,8.587935879358794,1.5425648256482567,57.50908971089712,0.151388490409901,12.963633061248606,3.594307103023895,-0.3002586243424613,10034.514560017606,-267.31401125220657,AM
Mn35.22Fe22.336Co14.216Ni17.109Cu11.119,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522,0.2233599999999999,0.1421599999999999,0.17109,0.11119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46571,1.7599625,1635.6861400000005,-1322.05051368612,1.88881,8.46571,1.5477164,57.30852991,0.1571700849199681,12.686977874876783,3.621007219256069,-0.7605994576000006,9676.078903085743,-264.410102737224,AM
Mn40.23Fe20.418Co13.128Ni15.845Cu10.38,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022959770402296,0.2041779582204178,0.1312786872131278,0.1584484155158448,0.1037989620103799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357276427235728,1.7438628613713865,1625.9208222917773,-1309.2378058759914,1.8962010379896204,8.357276427235728,1.5523543764562358,57.13653138468616,0.1611560716821245,12.340552608505224,3.638176008592882,-1.1016960315691997,9323.247137432609,-261.8475611751983,AM
Mn45.678Fe18.797Co11.826Ni14.406Cu9.2925,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567822839114195,0.1879709398546993,0.1182605913029565,0.1440607203036015,0.0929254646273231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228376141880709,1.7260436302181512,1616.6806426532137,-1293.937562760179,1.9070745353726768,8.228376141880709,1.5578026390131952,56.922167050835256,0.1633333373972046,11.843096188426566,3.606617506798034,-1.4262963699280422,9104.688329588218,-258.78751255203576,AM
Mn18.473Fe27.689Co18.275Ni21.903Cu13.659,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847318473184731,0.2768927689276892,0.1827518275182751,0.2190321903219032,0.1365913659136591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.845858458584585,1.8144966449664492,1667.3830223302234,-1367.034858912889,1.8634086340863407,8.845858458584585,1.5315692156921568,57.91803343033431,0.1295013748664653,13.158470638057333,3.37502055422896,0.7906162174452878,11551.877412885018,-273.4069717825778,BCC+FCC
Mn15.487Fe28.583Co18.836Ni22.857Cu14.237,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15487,0.28583,0.1883599999999999,0.22857,0.14237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.917739999999998,1.8243059,1672.4544500000002,-1375.5746115840195,1.85763,8.917739999999998,1.5285485,58.03411898,0.1214114748497438,13.104056327872872,3.298455373679531,1.1789215779999995,12044.38213058777,-275.1149223168039,BCC+FCC
Mn11.005Fe29.843Co20.043Ni24.56Cu14.549,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005,0.29843,0.20043,0.2455999999999999,0.14549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01805,1.8390398,1682.20757,-1387.39850743429,1.85451,9.01805,1.5242894,58.18459664,0.1064519516775525,12.896391651544938,3.1356095442866105,1.6538519956000002,13116.690116063844,-277.479701486858,BCC+FCC
Mn9.0858Fe30.06Co20.996Ni25.224Cu14.634,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908581817163634,0.3006006012012023,0.2099604199208398,0.2522405044810089,0.1463402926805853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06260412520825,1.8454807909615816,1686.4823186646372,-1392.638264530765,1.8536597073194143,9.06260412520825,1.5223902247804495,58.25689815779632,0.0986911053255667,12.767109283013887,3.0494826003008475,1.8542834488063773,13729.042720831854,-278.5276529061529,BCC+FCC
Mn7.861Fe30.4Co21.319Ni25.639Cu14.78,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078610786107861,0.3040030400304003,0.2131921319213192,0.2563925639256392,0.1478014780147801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090770907709077,1.8495060950609503,1688.9161176611767,-1395.9679673733838,1.85219852198522,9.090770907709077,1.5211972119721198,58.3010705307053,0.0931703701158757,12.661817417017405,2.995720592240098,2.021987396745736,14108.909160123914,-279.19359347467673,BCC+FCC
Mn6.6535Fe30.471Co21.762Ni26.389Cu14.724,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665353326766633,0.3047115235576177,0.2176210881054405,0.2638913194565973,0.147240736203681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120590602953015,1.853669318346592,1691.8914737073687,-1399.4773506781837,1.852759263796319,9.120590602953015,1.519953049765249,58.34273918369592,0.0872385821929836,12.536915313469356,2.9315666068708923,2.1205087622346097,14587.8456703647,-279.8954701356367,BCC+FCC
Mn5.5448Fe30.604Co22.343Ni26.772Cu14.736,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554481108962217,0.3060406120812241,0.2234304468608937,0.2677205354410708,0.1473602947205894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.145504291008582,1.8573789147578288,1694.5174447348893,-1402.398790367797,1.8526397052794104,9.145504291008582,1.5188851177702354,58.38256357912715,0.0811885454300867,12.40917261384232,2.870228748207001,2.2454734036446324,15062.94206385475,-280.4797580735593,BCC+FCC
Mn5.0527Fe30.332Co22.803Ni27.281Cu14.531,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505271515814547,0.3033209099627298,0.2280306840920522,0.2728108184324552,0.1453104359313077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159056477169427,1.859250527751583,1696.2745673737018,-1403.9728670189647,1.854689564068692,9.159056477169427,1.5183242249726745,58.39993814581442,0.078318723141412,12.341639048662003,2.832319357352424,2.2287380494882374,15384.67759711533,-280.7945734037929,BCC+FCC
Mn13.058Fe28.952Co19.678Ni23.855Cu14.457,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13058,0.28952,0.19678,0.23855,0.14457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97701,1.8324805,1677.3732800000002,-1382.58139741792,1.85543,8.97701,1.5260566,58.12752359,0.1138348897295991,13.020390982545385,3.2151236298591943,1.4219996623999998,12595.88453817008,-276.516279483584,BCC+FCC
Mn23.301Fe22.048Co20.528Ni24.233Cu9.89,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23301,0.2204799999999999,0.20528,0.24233,0.0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753630000000001,1.8013306,1667.55903,-1355.77539062243,1.9011,8.753630000000001,1.5355972,57.71979027,0.1414028695028498,13.053991785521731,3.3835380057137368,-0.9986925983999992,11402.529826184076,-271.155078124486,AM
Mn27.772Fe20.911Co19.039Ni22.369Cu9.9092,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777194445611108,0.2091095817808364,0.1903896192207615,0.2236895526208947,0.0990918018163963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.657324685350629,1.7865896268207462,1656.5860191279617,-1344.4821261258498,1.900908198183604,8.657324685350629,1.539712020575959,57.58162363875272,0.1492711658953429,12.9937432128056,3.4868907475270707,-1.2536383189617093,10687.044052533183,-268.89642522517,AM
Mn31.588Fe19.363Co18.068Ni21.632Cu9.3486,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158812635250541,0.193630774523098,0.1806807227228908,0.2163208652834611,0.0934863739454957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.577900311601246,1.774436997747991,1649.0071714286858,-1335.115023316739,1.906513626054504,8.577900311601246,1.54314087256349,57.45284541738167,0.1548292040219214,12.835262687118744,3.540942936512596,-1.6603777325152942,10236.863334835578,-267.0230046633478,AM
Mn36.199Fe18.187Co16.809Ni20.011Cu8.7938,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361990723981448,0.1818703637407275,0.1680903361806723,0.2001104002208004,0.0879381758763517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470134940269881,1.759211618423237,1639.9299775599552,-1322.3696338363156,1.9120618241236484,8.470134940269881,1.5476949953899912,57.28322742445485,0.1596900349350172,12.581692135433558,3.578315811882191,-1.9711043000093167,9826.112205927417,-264.47392676726315,AM
Mn42.311Fe17.46Co14.927Ni17.339Cu7.962,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231142311423114,0.1746017460174601,0.1492714927149271,0.1733917339173391,0.079620796207962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.311803118031179,1.7384363843638435,1628.8461769617695,-1303.5795807482575,1.9203792037920373,8.311803118031179,1.5542891428914287,57.02951437514374,0.1632828458334455,12.120633004570209,3.5689014895760285,-2.18923882975767,9516.03828344037,-260.7159161496515,AM
Mn46.999Fe15.25Co13.683Ni16.441Cu7.6262,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699937599500796,0.15250122000976,0.1368310946487571,0.1644113152905223,0.0762626101008808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224447795582364,1.7237345898767191,1617.9561444491555,-1293.357911423043,1.9237373898991192,8.224447795582364,1.5581287650301203,56.89709686877495,0.1652972181719724,11.697002748139356,3.5841882475015248,-2.413647769169833,9105.27294587188,-258.6715822846087,AM
Mn18.868Fe21.706Co21.759Ni26.593Cu11.073,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886818868188682,0.2170621706217062,0.2175921759217592,0.2659326593265932,0.1107311073110731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.892968929689296,1.8170744707447075,1672.682945329453,-1372.4610391652116,1.8892688926889267,8.892968929689296,1.5299346993469936,57.95634076340764,0.1319625799436669,13.086317967092006,3.306352914330626,-0.4439344682449715,11970.686393192653,-274.4922078330423,FCC+AM
Mn15.843Fe22.663Co22.993Ni27.407Cu11.094,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843,0.22663,0.22993,0.27407,0.11094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952460000000002,1.8268275000000005,1680.2310500000003,-1379.4050656298905,1.88906,8.952460000000002,1.5273360000000002,58.04668139,0.1236257507307842,13.011311289293358,3.1957115027515206,-0.1360528424000001,12740.484256128928,-275.88101312597803,FCC
Mn11.252Fe23.204Co24.512Ni29.522Cu11.51,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11252,0.2320399999999999,0.2451199999999999,0.2952199999999999,0.1150999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06834,1.842425,1689.3686399999997,-1393.1220650427997,1.8849,9.06834,1.5224947999999998,58.22751065999999,0.1083207522822842,12.79066097392457,3.014309188451968,0.4266869215999996,14077.236049292387,-278.62441300855994,FCC
Mn9.5483Fe23.34Co25.42Ni30.314Cu11.377,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0954836683856787,0.2334016338114367,0.2542017794124559,0.303142121994854,0.1137707963955747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10631474420321,1.8481899873299117,1693.9141273488915,-1397.5579711962246,1.8862292036044253,9.10631474420321,1.5208713760996329,58.28333587735115,0.1014304436252321,12.646731583156656,2.923112825354959,0.5855107366416231,14800.866595637686,-279.5115942392449,FCC
Mn7.8639Fe23.431Co25.784Ni31.365Cu11.556,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786390786390786,0.2343102343102343,0.2578402578402578,0.3136503136503136,0.1155601155601155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.153182153182154,1.854054304054304,1696.99991984992,-1403.1315216435596,1.8844398844398844,9.153182153182154,1.518951208951209,58.35355823555824,0.0938344363225679,12.49182964623698,2.838776736133624,0.8240308703009163,15501.137835188349,-280.6263043287119,FCC
